x;y;z
0.13876492;0.39377108;0.09128018
0.15450603;0.36955792;0.14131576
0.9303546;0.17610781;0.15126923
0.94339603;0.2541941;0.16956958
0.8843282;0.1147226;0.16716646
0.9124963;0.32814804;0.21609178
0.9501629;0.30627215;0.4094204
0.8585458;0.3047907;0.4564568
0.9720041;0.31757373;0.31552106
1.0;0.30436522;0.43318167
0.77111614;0.23717897;0.3443144
0.75706553;0.3695635;0.55056995
0.42791587;0.393849;0.6919112
0.2965768;0.409583;0.7131592
0.36914223;0.40394065;0.7503222
0.6726823;0.27935368;0.62171924
0.4257052;0.44330916;0.5953462
0.7000274;0.33314416;0.4543581
0.69724166;0.40561086;0.5495618
0.752881;0.71753913;0.6235916
0.29856768;0.33483744;0.66104263
0.3039782;0.28310454;0.56861854
0.00090324273;0.24521127;0.0914514
0.0;0.28385663;0.1265454
0.2050019;0.7875323;0.47718275
0.25633737;0.7764898;0.42898908
0.16679007;0.72604054;0.5567795
0.4369812;0.8397458;0.3738749
0.059858453;0.26969507;0.14057325
0.48659015;0.0;0.3798109
0.60319805;0.028988032;0.353361
0.36789748;0.006263922;0.4167094
0.23184983;0.6955985;0.33344123
0.28763866;0.49446297;0.19876797
0.6209852;0.2836521;0.27640155
0.63673145;0.40304396;0.08923427
0.46670598;0.38695747;0.26401234
0.5797802;0.16832815;0.27143937
0.47011402;0.48833895;0.25173998
0.5077895;0.37009668;0.34158728
0.72066045;0.39240912;0.12962544
0.7741037;0.54873836;0.1132162
0.63233507;0.38098827;0.019454893
0.49224922;0.45112118;0.026455428
0.29480714;0.7047906;0.6314011
0.38587344;0.7776264;0.61923534
0.44904566;0.71570444;0.62128645
0.50787926;0.8223891;0.6506579
0.32409573;0.80699736;0.53349537
0.81311643;0.09308221;0.22236343
0.8226043;0.034181494;0.20629829
0.7360886;0.08818916;0.34966367
0.5948588;0.5135939;0.18255597
0.11803785;0.75354064;0.57101756
0.84595805;0.84178364;0.49453562
0.82021815;0.7792143;0.5041802
0.82954353;0.5635653;0.03382638
0.8534545;0.5754757;0.0
0.097235404;0.2059118;0.5634191
0.08719758;0.30579138;0.629709
0.15622132;0.13140926;0.4878301
0.57383424;0.07717188;0.2997367
0.7531946;0.6420776;0.21568103
0.6930145;0.7541536;0.33727288
0.6257356;0.76167715;0.17584005
0.8478019;0.37424117;0.2514735
0.815758;0.6692922;0.21095444
0.22887112;0.1145856;0.6157573
0.2782956;0.18484887;0.6141585
0.17808735;0.096110135;0.55699474
0.15423778;0.20058057;0.4208407
0.10663797;0.24237046;0.2858433
0.6925917;0.7828179;0.56109023
0.6581224;0.8434996;0.24579912
0.58808726;0.6723917;0.29922882
0.66422665;0.7984746;0.6412166
0.81699973;0.67110485;0.6454267
0.75851554;0.6993809;0.71490824
0.6595973;0.6630829;0.6400478
0.7998456;0.7720556;0.6746807
0.6019729;0.7925817;0.117226146
0.67278063;0.9160016;0.2309561
0.4940722;0.63701373;0.14075044
0.5237123;0.6338143;0.59214914
0.8864167;0.7725923;0.49822623
0.25077868;0.45385858;0.116204016
0.38675538;0.50776726;0.061238408
0.0966958;0.29936874;0.19214424
0.14820875;0.047633268;0.58391905
0.12192927;0.40232483;0.67384875
0.061524246;0.21782003;0.2916121
0.25083375;0.050205722;0.45281345
0.51635253;0.57956094;0.240719
0.4706713;0.5493013;0.3856542
0.6821034;0.95591503;0.2236643
0.19305821;0.4809521;0.68965226
0.19387726;0.65267915;0.63146013
0.72179425;0.09529727;0.47289893
0.6997388;0.17008181;0.5799837
