x;y;z
0.35194079492756414;0.46108818423145886;0.23707501968476016
0.2113990365548338;0.5227372663180082;0.20543857369344
0.47646334158528253;0.45642557282775714;0.3879530285720659
0.14899015156833056;0.6707331152943895;0.20924962164185942
0.22505125148750796;0.8493113217360884;0.15455962000004317
0.11656417734440663;0.7098330147767269;0.3612535085285841
0.054761553319117945;0.6871127917528318;0.12435847311664552
0.7665850422304991;0.3859179441625979;0.6674489962789381
0.873414835342213;0.33528088386638044;0.5671631852932775
0.7509808755267875;0.3251741996932697;0.819180760551915
0.8151777003298049;0.5289064963374849;0.6655920986737981
0.6433464659136217;0.330900999048191;0.6469266197355804
0.8657071730249043;0.31178548334314593;0.7420198752045428
0.3856643821484839;0.9798578190149461;0.23632697838432815
0.4941034564924594;0.9318222923365284;0.33875098152894567
0.8217258152291349;0.33288062566827953;0.38364111795831984
0.7890882289195104;0.2863912939182525;0.3899986139851594
0.9164660372509542;0.25769589020378103;0.3114516164060596
0.6929501508238503;0.2689185030491063;0.2788119782168252
0.8420345606998253;0.446486042852437;0.2350836750136328
0.5997838610488394;0.9949424861627416;0.7338679091964363
0.5958550451589933;0.8531097432192248;0.6779075647352556
0.7609755293868086;0.7125810207405393;0.7836114006704265
0.8377928149088694;0.7756754036239774;0.8099237919922713
0.7629074691338277;0.47526386762802947;0.815720923313635
0.7204655763867239;0.2648735794604196;0.3587118792782439
0.9157280352205531;0.32049106379562403;0.49403912077333273
0.5395516919361287;0.27471171114918735;0.3544886338061785
0.709033879928363;0.567792354702029;0.18961534740065053
0.9284984978986774;0.44334830409213455;0.1302366426678964
0.3689226135296611;0.49389259641661115;0.9525942825150067
0.6367655440971474;0.3479575230850819;0.9555423626882404
0.27867048723243526;0.605731758055586;0.8108052651534091
0.3170485714144103;0.47468955719272704;1.0780706903413908
0.48054969912909196;0.5783916022230933;0.3881723300535962
0.44822946466354974;0.5160923040435674;0.247448882467895
0.4909276570652636;0.6396180223452532;0.30007404435027313
0.4431472743725542;0.6666442619225441;0.5022406776278414
0.5814493966664708;0.6362443875714884;0.2717755773604944
0.5134432793523072;0.7217756554824704;0.40428715971936174
0.9162193508875557;0.8440787835303646;0.8907961629720607
0.40698307682581847;0.1948904159552484;0.5216276847667157
0.33921539715686844;0.059296182260601155;0.5108973565796147
0.3040058025399865;0.31874281867098486;0.41887071883668453
0.4960272103939584;0.3092177678137811;0.5541439831348964
0.4813948605454276;0.32749860496869815;0.45097497482110527
0.44126986794465883;0.3903223506659258;0.3278883083506867
0.4275272450275035;0.4282841230173605;0.49651531349905526
0.453030149581598;0.1552976046698802;0.5883464652499364
0.3613673927001943;0.4550804876517024;0.4756478443417722
0.4492853714598179;0.3221344290814504;0.2861686265177679
0.33039099128103866;0.6156295013781781;0.5383686570696351
0.2562026445082743;0.4970918798429471;0.4740569972329165
0.19671582356368683;0.6661892689040627;0.4606683471682147
0.12076213740244617;0.6257966126993723;0.34823842712204484
0.33841708177756724;0.36143336779307517;0.5214623198849053
0.27727452132442293;0.3817395213472504;0.7184923733367989
0.3945692497629181;0.5581795819672082;0.5552105620584864
0.29526991558401816;0.5460419955419687;0.6519637892673482
0.36256918626913354;0.7071855048536276;0.5288108728125159
0.5238403930082037;0.3454952378396117;0.614750745390014
0.607580985777488;0.2341744087278243;0.7884905978194386
0.6852832071373441;0.31111042194025246;0.6760989583352423
0.409150368405852;0.29297446588395754;0.8328859161044404
0.7303871079317423;0.3198769894849146;0.474975863772368
0.7701002316314641;0.1439703266714542;0.4677896521890204
0.629352680339176;0.4191681989472311;0.3797142967874324
0.7177321861779156;0.8173744956518074;0.519938290856698
0.7422606627446648;0.6823480191313962;0.6349289459764336
0.5597110490052313;0.819027632152135;0.4275487580826242
0.6254869446333855;0.8687931694591096;0.5527036868523646
0.8249538875483119;0.761117469442161;0.7192283455456838
0.5711017320236572;0.7335598986785796;0.7114840475860752
0.434707988691827;0.6867718902145669;0.6579330915332569
0.5479182870218767;0.8247138078172472;0.8469237753778394
0.5283154364535433;0.8383714952552567;0.6513171845476011
0.27206893952340655;0.7445181862099761;0.6906329938725521
0.43245337199557937;0.8789729963195351;0.6029436078188077
0.3191916681362395;0.6104303421875106;0.6747828438188287
0.23932432431196501;0.5377916788882162;0.7341174298870634
0.5894435157120721;0.823460408539081;0.1750084486920803
0.5355150805169886;0.7326259458116167;0.30823634245030623
0.5001831468329323;0.7807074164076966;0.5818221614363969
0.6355756560686815;1.0005588668128653;0.7025075932551739
0.3258773582790615;0.4095543025603991;0.4870613912619855
0.9352424189822791;0.5004744439548819;0.6558990840364909
1.0;0.17849792586388502;0.25027429966851866
0.3997968483251754;0.17995222206637376;0.3751078228635992
0.317090613708447;0.3531506773124506;0.6113975170853386
0.11353285151236976;0.5304702783610883;0.8009421054153738
0.0;0.5190733745237169;0.8660398048371196
0.8135676580712708;0.5823485448637387;0.42877402761114985
0.8346607485561266;0.697159230777761;0.582460367807155
0.3792763703994716;0.7236866296684351;0.4997429097713797
0.963223217443148;0.24506648830914726;0.8095341107439892
