x;y;z
0.5997072446407947;0.3931011491615845;0.36673587198086455
0.721966801226191;0.3703129183157164;0.38285319125877915
0.5606929950431234;0.4669275010859282;0.39697313051796956
0.8708054769195848;0.34555444990457607;0.41391263989825827
0.7998268710703332;0.26344370250298843;0.5389451149493137
0.9442562156456279;0.43339778335073825;0.4476697203953619
0.931713112744563;0.29995338276055883;0.3813534629076069
0.20360773511772423;0.5000877091509722;0.5818518538496426
0.1032794038004608;0.42579025134010606;0.5724180952103219
0.25689423616747914;0.6806612573910553;0.5866734192523599
0.2957842054206395;0.6023284384995234;0.7208263551134775
0.3108852085188505;0.5977977625032547;0.4742558150668846
0.10180386755886212;0.5063843689734239;0.589388355074161
0.7227275270281219;0.26540360123680795;0.6601787034075722
0.6863493059795642;0.35938090548499413;0.7259731042234401
0.2459862265934135;0.4461488287197472;0.4931791666427416
0.2621767701590309;0.46394972724670847;0.41102028180049227
0.1799813148292274;0.42168521372609313;0.4744369268800502
0.3468732950764885;0.5766267055433271;0.4197988434746379
0.2668097406495822;0.27171015137450183;0.5454043907253519
0.5617406736049078;0.4741986542296665;0.5452063063849678
0.559637666252045;0.48732412268327274;0.5473204182961346
0.35227646399042606;0.5434043564982937;0.5511973988904559
0.32494766305296097;0.6137309988357945;0.6993653342344697
0.36056532707930683;0.6673025937619154;0.4121541364093394
0.39138815280754374;0.5158410310714429;0.49902423966165466
0.26868320871540674;0.5160923169856425;0.5666933826679227
0.5251050948294007;0.5547070346673532;0.5239958073716019
0.4756930332661175;0.2798862161078982;0.5426485039244832
0.21326530346916228;0.21263868630149252;0.5389061396004586
0.564317410437136;0.8114109271845231;0.5874636884143614
0.36093545315827086;0.812285019193548;0.5483727402942372
0.741739975757522;0.7145391945467405;0.6157198825986889
0.5694502737071531;0.8619310960703488;0.5933753695124032
0.6602332234631902;0.3920531706286534;0.45091100455355965
0.6290526042471918;0.37441500368905684;0.42760562663562524
0.7017424081148972;0.390022179979525;0.5682814751698141
0.6921131361822875;0.46987239492234856;0.5694644439679272
0.6229799436533209;0.30175959613447834;0.5401015264839549
0.6578878830026295;0.3998101346160108;0.6620880422724551
0.2858733851084355;0.6224397109966853;0.7208361212539193
0.4148036927019048;0.5982365614768979;0.41969665994474425
0.38928494719019247;0.6052960001506382;0.3955717758716483
0.5742806551365395;0.5711662065219841;0.4749147571112925
0.4486665284859853;0.6220335072909725;0.44730414349720327
0.4923415028806846;0.5555923334705904;0.42271239221411394
0.6422564999162794;0.5413798001127758;0.604559741255157
0.5829309785762692;0.5671151477795557;0.4467193226304346
0.4250020252570215;0.6359499202953385;0.4239531704195216
0.6547426537824337;0.5926097125235706;0.46665510536113936
0.5538682252708237;0.5677583290812421;0.44234824720519395
0.7830438261425562;0.5377914919788941;0.5123277420456662
0.6984937977462201;0.5211292859892107;0.5018814188447175
0.8642700490921653;0.5148233681026718;0.4544222136715094
0.9101504924409637;0.4499451160113803;0.3570173940893022
0.6670657553171642;0.634843087689805;0.5078635914264314
0.7338399205382343;0.7239031297134298;0.46571337045905004
0.6706283106504128;0.5263872044886106;0.510047222931475
0.732706230159762;0.6367725053060826;0.5335340920199372
0.6731955022505832;0.4720119706881766;0.5780489556814922
0.4486665284859853;0.6220335072909725;0.44730414349720327
0.4446356997227923;0.8248967261764758;0.358915827522367
0.3639771029182461;0.7005393665654768;0.3754881451868856
0.6088133820261674;0.8271542946673365;0.4275873937653836
0.3610380869549381;0.5547371254867656;0.3446720797374636
0.3134912167756451;0.550447120389493;0.2877928396152937
0.4658774471270807;0.47376970168792915;0.3520239538761854
0.45026948932514543;0.46063379177222663;0.7458154089300955
0.4303127920962995;0.600857411101669;0.6998457734037019
0.615950368488147;0.44767841399861025;0.7374899885291434
0.5248780178265632;0.4934935566179446;0.7405277767168678
0.40031070520320333;0.6110807354584451;0.735790564825862
0.5257423700816757;0.6620191552987471;0.6880453172791429
0.6407078408610923;0.616888123011469;0.6288984766036895
0.5218211346777413;0.6865321173946266;0.7171235376463769
0.5784520589499711;0.5635175076054734;0.7397091330627079
0.867522232851823;0.5744555366102947;0.6874130891167243
0.7329077045553036;0.5384757521409088;0.7880391477364708
0.779625291661997;0.6386439938927008;0.6031665123020846
0.828584764765291;0.6940145010986549;0.5355238126463887
0.7160694123691966;0.39459743841030803;0.7209277651318675
0.6840115202260002;0.4295145389752522;0.6862464212299316
0.6383475425582927;0.48648559530919083;0.6057820027530946
0.5617406736049078;0.4741986542296665;0.5452063063849678
0.6117525118155784;0.5364223866667457;0.4673022352762658
0.24327790107804995;0.575250630010884;0.6891537234243974
0.11397640306504125;0.39722159873243923;0.45569468711735894
0.48168534727384876;0.5524846894778831;0.3925563219113822
0.6008073273823789;0.6399057921843421;0.44704341722452906
0.9142923823826454;0.7654694568895614;0.5321130194885386
1.0;0.8369244126804678;0.5287022263306883
0.37883599985013616;0.4286279544039466;0.4528609864475505
0.4156998496697089;0.5558845287365611;0.5809968458981104
0.6731955022505832;0.4720119706881766;0.5780489556814922
0.0;0.5126810287958757;0.5969248562986795
