x;y
0.1192839707530366;0.21800714714724576
0.12641307444746733;0.22231399995225676
0.5723728307993337;0.38774233206668807
0.6195406011197402;0.4309510073633724
0.47538938359379257;0.3627102023212201
0.5877033336728679;0.3817947094458064
0.02375928000677171;0.16521720320683342
0.13196119420426108;0.08868695743361193
0.230088715788172;0.3557112475182175
0.30261218783004146;0.22765813328146745
0.04922674940324088;0.3388047980634206
0.17622261005540243;0.23140372302677623
0.1960156563170649;0.12731019393124007
0.21490067378592737;0.27921108452656695
0.24275679677953754;0.37346251302032457
0.06904580127479601;0.18000679310572992
0.34256721935857143;0.4462295395754816
0.37104784989523243;0.5217377846450018
0.42431291230623946;0.42416812377750374
0.9607873417206099;0.738896401352815
0.9739405932254482;0.7441755767403762
0.9272409550860808;0.7249052699938521
0.39122767717649926;0.16769055236674077
0.41561607700518505;0.24096867624954688
0.47940260283766417;0.20903498681611926
0.2883478434512983;0.1093160316419565
0.6780643704573749;0.6457740156833933
0.6706941840343421;0.6400782941659918
0.6361067962000954;0.5317823666007322
0.6145553342175359;0.36880935193830305
0.43129443467011824;0.564528364651497
0.3500297056157301;0.5271545232284548
0.21371484633280782;0.08931004083401312
0.6003512601780769;0.6442121168029251
0.623487420544725;0.651550882927258
0.573344041855438;0.6146967591249026
0.0061637378985455096;0.15525379933934105
0.02305799636538426;0.16166083842120008
0.2110189458918047;0.26376107514444475
0.13934962890513544;0.3377869665322544
0.3545450804261404;0.31488997156645937
0.8969416677330901;0.715490032516278
0.8767197756861772;0.7024138540511916
0.9048378503529172;0.7206123249583309
0.412271357046181;0.20568875027511554
0.44115124017951945;0.1824654313383297
0.3870296931998434;0.24891774647271742
0.9694210242638824;0.7849319507960998
0.8135254432169999;0.7074553370846983
0.8216091088733416;0.5599106623518687
0.6164702371246396;0.5241176831453271
0.6461373004215859;0.6379827470404905
0.5239860675140515;0.6105240985575876
0.4653065509664048;0.235014126848299
0.5349342321923573;0.13436099595533776
0.4987048044107418;0.29526495458700236
0.3200356323030043;0.3725444870387194
0.4632667620935398;0.18773874876421454
0.4141721613696224;0.42412484474774553
0.3713566143776345;0.38333530594763565
0.4470757571740546;0.46323882972338265
0.2344035456493751;0.5851146382008261
0.22673248410881208;0.5213731829355414
0.25917914673467307;0.6257243526550416
0.7169912919561651;0.4809677203312233
0.7398537767734223;0.4767353507886482
0.6290874722277311;0.3464793461969101
0.49949654019825385;0.1756772326283845
0.40155456998951217;0.5328754023079897
0.40187511933748954;0.523982240214648
0.33688514611065434;0.5581249751474449
0.10952087573023145;0.4491558665086996
0.16527203878651645;0.4848218994126165
0.07760083097795968;0.3997860440219494
0.8246617550757157;0.7199092302764984
0.24152460646125434;0.41769653539092294
0.8653923836717701;0.5574063953384195
0.8784584661488524;0.5568055431096317
0.22430825181151598;0.4186464009793209
0.6627543498901832;0.6810261824968346
0.4942430608939615;0.4982380745079887
0.5208735634527611;0.5180523727245002
0.2157716862285741;0.4944491399755223
0.24717579965409642;0.5077090509840189
0.19385706441267406;0.5113641377820242
0.12648801699550014;0.015055427029484512
0.1475562152491363;0.052533787848668044
0.11756473788159606;0.0
0.1128224430893609;0.3775444371653922
0.15149315477661368;0.39872648072158856
0.9958599593183175;0.8067573033843726
1.0061637378985455;0.8151452601081695
0.34425518854750825;0.6278439703784883
0.2970693049637829;0.6395736433360409
0.5108861428638642;0.520758711541394
0.5607869174587844;0.0974172618765037
0.5711090591275721;0.08318425996341605
0.4211511997850795;0.2999551126886294
0.3694445544854657;0.3820721975886457
0.026174640194902832;0.34106996988700794
0.585759503198795;0.3332662586739646
0.4767638228479575;0.34743862411150606
0.6627543498901832;0.6810261824968346
0.5423425320680226;0.5251201071761173
0.4730462892133967;0.47890780832191693
