x;y;z
0.106803544;0.35967174;0.26294827
0.115831494;0.20024589;0.38119718
0.066459425;0.34524313;0.23184715
0.05118153;0.4201986;0.34454632
0.105851404;0.47132012;0.18448904
0.20638697;0.3048335;0.20762552
0.15321346;0.40634418;0.2715858
0.42790473;0.15423006;0.058279704
0.49000323;0.21689937;0.051778723
0.48308766;0.08806549;0.096847884
0.40479904;0.13600734;6.903532e-05
0.3962748;0.106438756;0.031445786
0.33370104;0.18524267;0.085004024
0.64519644;0.055489454;0.628707
0.62284845;0.077190205;0.6144053
0.29647383;0.72740614;0.20901954
0.28922337;0.7001398;0.24805866
0.24667633;0.7511538;0.32767066
0.23739347;0.7849452;0.34101504
0.26554757;0.695506;0.31663767
0.45498303;0.036426462;0.53882617
0.44315127;0.0;0.54082614
0.4816716;0.09896379;0.54435474
0.057477273;0.4850084;0.43020555
0.45384145;0.26648697;0.0938197
0.35967523;0.30662185;0.3592602
0.632411;0.10661228;0.2808618
0.57431483;0.09785359;0.40539244
0.66110146;0.17369422;0.16641869
0.59284925;0.27085245;0.6040237
0.61527586;0.4166198;0.4754828
0.4824818;0.19204262;0.6483626
0.72386175;0.31867707;0.5905987
0.5880202;0.28437257;0.6784111
0.5801772;0.12035107;0.58854103
0.50472486;0.33502206;0.58391166
0.52547294;0.2810374;0.71876854
0.5368143;0.40120155;0.76565087
0.7618229;0.31220576;0.61287695
0.095811434;0.50917655;0.13925253
0.076453716;0.5091631;0.10799851
0.26344374;0.14869103;0.5063101
0.31538197;0.49452272;0.52644587
0.06639097;0.14105816;0.38521072
0.80163646;0.3434664;0.22865452
0.7583046;0.39462054;0.26613423
0.79487455;0.28037757;0.21471104
0.2575951;0.21474561;0.5495287
0.33751246;0.45383173;0.5995448
0.9654493;0.58438814;0.43439072
1.0;0.5803229;0.40212747
0.9596039;0.6167457;0.40010878
0.9354628;0.5464405;0.41343638
0.5496085;0.6769011;0.55808926
0.54070127;0.63415045;0.6547071
0.5579355;0.6676146;0.43414024
0.06636449;0.5638263;0.50916684
0.09310648;0.54496235;0.4722377
0.21134743;0.639821;0.18991794
0.38631323;0.72009015;0.28074762
0.59566873;0.23797874;0.07841545
0.6281572;0.3197649;0.07161093
0.59143317;0.05489229;0.39084595
0.60926163;0.17278072;0.38634637
0.7975095;0.38753015;0.5195592
0.8054932;0.46096337;0.42052606
0.67250377;0.448687;0.16827267
0.65253407;0.39530933;0.10170056
0.6843363;0.4750341;0.29009613
0.6460296;0.5709023;0.38605157
0.6356914;0.5275244;0.4518185
0.38571557;0.58510107;0.4377252
0.6531654;0.62253237;0.3639752
0.24000196;0.11483824;0.5229055
0.5361517;0.5008326;0.7558655
0.526307;0.56353;0.7014975
0.20299044;0.5236489;0.45438692
0.26526004;0.60910213;0.38540202
0.12802577;0.48137593;0.4530523
0.28232554;0.39750376;0.34070656
0.25346726;0.54547673;0.34117216
0.23175302;0.45265725;0.3117383
0.40763554;0.499102;0.6424703
0.49587855;0.5220623;0.64847434
0.41013542;0.14803778;0.7579655
0.4485057;0.154454;0.73213977
0.6332264;0.31326148;0.3756998
0.2907681;0.33583117;0.26214078
0.029599221;0.15854605;0.4045226
0.034629647;0.092518434;0.37660134
0.62666386;0.11101414;0.13493547
0.56177145;0.07586724;0.11015786
0.6561773;0.5492124;0.48201352
0.010452161;0.483278;0.44386643
0.53239244;0.59419686;0.740431
0.53283495;0.31814158;0.3406067
0.75309944;0.346786;0.32696006
0.000533118;0.060451824;0.39410084
0.8853446;0.5074458;0.42482656
0.9173781;0.48019442;0.4409356
0.45875;0.1308527;0.773141
0.0038713657;0.028396353;0.35836062
0.0;0.0033682806;0.38733077
0.74120665;0.24455358;0.22329046
0.4960643;0.2315084;0.0
