x;y
0.3326612057161701;0.5177424316984262
0.4252282865985715;0.44611448440712914
0.18685027927615788;0.5352057519487311
0.3701487716728659;0.6471776133934888
0.3132894116443899;0.5096864053686727
0.3132894116443899;0.5096864053686727
0.45996346921811804;0.5569016940387643
0.32177993945291117;0.5220292827407437
0.6139032785842399;0.5165035506827141
0.7357957491740418;0.6405206102437815
0.8464235895785421;0.6920662910896438
0.7324651481831405;0.5527856732299168
0.7297369408925714;0.6350636467314656
0.6251679087695415;0.5889749293979192
0.12863501709126035;0.6408626791141407
0.0;0.675340489301502
0.2572700341825207;0.6063848689267796
0.12412307816349372;0.536132491261477
0.8282471647341307;0.6756954005526962
0.5773338561240766;0.44995250513619794
0.6311240555397318;0.4054875072369508
0.4070928428264731;0.45325923614432495
0.5318456743266093;0.422330885842908
0.6401276438831119;0.362475761720339
0.6839946819313767;0.50912996513139
0.8182111970993833;0.5516341555787404
0.6622812280808;0.49745093371892646
0.43566307897334283;0.410632252150381
0.9091055985496919;0.5598461096170334
1.0;0.5680580636553264
0.5675852589762422;0.38092832041747127
0.8485052385067356;0.5789189731403197
0.9515172565199851;0.5980448542032444
0.6839946819313767;0.50912996513139
0.4875293033349012;0.6664644851018923
0.5233123260637964;0.7080229782358687
0.71156051604816;0.618692756194518
0.29391761757260965;0.5016303790389194
0.8267917846561591;0.5672399417278561
0.38008207779633296;0.5822944726941602
0.40223566199402117;0.7172696446927478
0.5738644412437538;0.6385313683850714
0.29391761757260965;0.5016303790389194
0.6839946819313767;0.50912996513139
0.12412307816349372;0.536132491261477
0.6849142549553872;0.3610225093377036
0.7540860852785135;0.5017563795800659
0.7236872498877063;0.48540573560261685
