x;y;z
0.21830629;0.6586757;0.32692733
0.23601924;0.5877862;0.21232696
0.23788346;0.6986174;0.465505
0.33203018;0.60453844;0.12669088
0.18436065;0.41158047;0.27274546
0.36623248;0.44250444;0.51595306
0.38337988;0.6892638;0.45837945
0.8644147;0.37257525;0.32527217
0.3803719;0.34569815;0.6499755
0.32551694;0.35901794;0.41050863
0.40612116;0.13947271;0.701616
0.6677967;0.19788215;0.78213495
0.46621004;0.20941697;0.702061
0.25434327;0.12579332;0.5863386
0.60490316;0.11410425;0.78049505
0.71472305;0.3435898;0.7734805
0.7708071;0.13228363;0.7175518
0.04868455;0.26396063;0.50808054
0.085443;0.33189443;0.445175
0.061402917;0.19127049;0.56376344
0.579105;0.5076838;0.22705176
0.5412301;0.6112728;0.29427493
0.63985413;0.45879346;0.31493127
0.5803926;0.46009052;0.0964434
0.5637871;0.7253406;0.44768992
0.9264644;0.6652963;0.3352104
0.8776976;0.6301726;0.33329204
0.16988276;0.69144166;0.5964434
0.40643463;0.6389987;0.750366
0.37794435;0.63364583;0.70258874
0.5253694;0.14613262;0.76718616
0.6154552;0.23069882;0.4447184
0.6930752;0.54351157;0.70910054
0.66828936;0.5096274;0.6564903
0.4083076;0.069091685;0.51531535
0.5516593;0.70569795;0.3633785
0.25659108;0.71011174;0.69904345
0.08552462;0.5972349;0.58556587
0.14700948;0.7700176;0.61643386
0.5899795;0.652736;0.5686927
0.40475315;0.6048975;0.1753708
0.8212791;0.518959;0.30147904
0.1052772;0.85470295;0.5902879
0.10517586;0.82078046;0.62853056
0.2578441;0.7384263;0.76889586
0.19952007;0.78040564;0.68498766
0.49780953;0.25430638;0.048627038
0.41347766;0.16655444;0.08544769
0.5069844;0.2393295;0.0
0.5825437;0.36182648;0.06785658
0.2771005;0.08503589;0.49260736
0.66460294;0.059936617;0.72637606
0.72960234;0.7036942;0.32533804
0.8121179;0.68087834;0.3540348
0.78355825;0.57140905;0.19424175
0.6030384;0.37913287;0.45979106
0.6955663;0.5392807;0.58759093
0.2630175;0.7533805;0.81435114
0.3350173;0.104207374;0.18950395
0.30958438;0.1512642;0.2551762
0.3040001;0.053704496;0.14542376
0.5772858;0.791652;0.44803733
0.4701144;0.3654092;0.42581415
0.6843209;0.3663484;0.5084721
0.9145554;0.28933686;0.5738803
0.46126154;0.37260062;0.64701295
0.58194005;0.54736936;0.07021105
0.26598525;0.022943668;0.4803413
0.21843874;0.17420255;0.4008963
0.70554066;0.5799439;0.097944014
0.66586536;0.0;0.74830836
0.045806862;0.55768377;0.634597
0.055408444;0.46142736;0.5236984
0.78724545;0.2970583;0.73876923
0.724396;0.36226568;0.83375424
1.0;0.2984021;0.5382775
0.9445014;0.35007563;0.628584
0.9423549;0.20495187;0.64749604
0.830128;0.21688645;0.6213174
0.9408278;0.36912915;0.4771387
0.9106917;0.4258634;0.3705547
0.8663479;0.22937492;0.35621825
0.87236696;0.13576905;0.7052637
0.0;0.55760616;0.66494226
0.4576677;0.35009858;0.38743508
0.2445928;0.084459014;0.6427681
0.86613894;0.54388726;0.16195506
0.12660697;0.1347117;0.5966421
0.08266946;0.10730515;0.6252564
0.20678976;0.2855402;0.34929258
0.47463667;0.06984758;0.27406356
0.15091623;0.27925578;0.3078486
0.75385207;0.10658022;0.38563433
0.83370805;0.15481581;0.4304899
0.6570417;0.10536274;0.36572638
0.7327809;0.48126197;0.21715976
0.30160186;0.6305792;0.083502926
0.2790619;0.017120782;0.13187225
0.5806736;0.066517696;0.31312245
0.42997557;0.5911556;0.058699857
