x;y;z
0.66378665;0.100945994;0.0
0.74408364;0.0;0.08047048
0.58455735;0.110900745;0.14577867
0.49980837;0.2466429;0.24546634
0.499941;0.005169452;0.060787193
0.58597374;0.5206909;0.15051578
0.4802249;0.12893152;0.3764182
0.4832611;0.6759021;0.17410333
0.7189066;0.27234977;0.37421268
0.8073478;0.38222238;0.54531735
0.31093523;0.33242205;0.15032189
0.3389443;0.30342773;0.45603436
0.37971166;0.16601595;0.5650045
0.8493093;0.53784555;0.651043
0.6458703;0.3666008;0.624963
0.34255138;0.52772844;0.10933836
0.16928777;0.4333252;0.24152175
0.18435922;0.10019423;0.60105973
0.053831514;0.21348318;0.66626585
0.38711002;0.13926536;0.76294
0.4406821;0.42642602;0.6526591
0.8046567;0.50937355;0.8259164
0.804529;0.7102015;0.58374804
0.17332378;0.28217077;0.7963273
0.0;0.2701185;0.4896269
0.06388058;0.41246843;0.13349682
0.23464176;0.49407092;0.41859072
0.6719951;0.43442842;0.9295372
0.36089346;0.32958195;0.7814523
0.33923614;0.62977016;0.54631215
0.501421;0.35496545;0.9193803
0.70772064;0.8110456;0.44775072
0.5493382;0.80502015;0.3205184
0.57432395;0.8883696;0.5439894
0.41837502;0.8048261;0.46107575
0.3564457;0.9373883;0.54669374
0.31667864;1.0;0.4159589
