x;y
0.35842980869045576;0.8481687102017372
0.35505055262757507;0.8393775295252354
0.3411179276995102;0.09684276490562169
0.3177402925074245;0.062363170132740786
0.36998911120360317;0.14492494512100534
0.37576933139182944;0.8854715155384202
0.3238303817232462;0.9726543644293364
0.41120472046794243;0.7097626436510728
0.3797910802895641;0.6068854679395643
0.23521931731342105;0.8925790113449763
0.5632701188690307;0.3769968507571487
0.6070127064855179;0.45475919454038316
0.5189417867976319;0.3065185810853471
0.3117483346485331;0.047830211063094714
0.31098200579246266;0.06557162235101145
0.7994616414750363;0.551966414815415
0.7788712147032273;0.5319522789026585
0.7968702635204772;0.5634199150050956
0.6604035645291704;0.46279508584368845
0.5434446414356862;0.579109784312766
0.7274685283872495;0.4569697776341738
0.6806524319099748;0.24687499394867765
0.6520332797333517;0.45407899784736583
0.816370230511035;0.6077568764073701
0.5326168753847013;0.5336579663107405
0.7346570563459042;0.5202095493140971
0.19537506902769083;0.8899661333367278
0.19889393281797507;0.9376183423420785
0.13511128693708863;0.8402437069392659
0.21764435729439507;0.8191848718873673
0.7924971460351213;0.23849618716570437
0.6517304873928977;0.19456921649619746
0.5840818141373706;0.19067656514458417
0.9552009697332619;0.4624380806644256
0.9410270821971274;0.46449150498951985
0.4239705459053848;0.8463406089505521
0.3365252988683337;0.7601671197818596
0.5461730055071348;0.8124283576394777
0.3597312373440011;0.9295743070879324
0.4619551750423579;0.18334404297047507
0.3704542773203824;0.1902205023187363
0.3248258661181017;1.0
0.011086044605947443;0.9278290371727014
0.022680844890412888;0.9234383923308511
0.44094672540174484;0.617028329168784
0.3345571974591313;0.48708415145175493
0.2785079811914854;0.6954350231869693
0.6248488775604686;0.7714444756738364
0.7692721821883874;0.7761817603098992
0.6337430694604196;0.7992094381484989
0.6779111848647796;0.7440276631362581
0.6272175158539381;0.18199918851666533
0.8634243799199434;0.46683015132333766
0.9742746246827662;0.4608969208393916
0.8909728118163179;0.47809922685091033
0.37341744559636725;0.2798606454905192
0.38789644030395104;0.32892310755351056
0.2654177190645023;0.7386900053524023
0.8228241176944234;0.7554733932376766
0.44918090198063915;0.43685551560510266
0.709137060235778;0.517689240171624
0.2969174311505694;0.5583213619910705
0.7944882701936408;0.479421443973256
0.7072542189290444;0.7123040408662573
0.7043828790394462;0.707224810224604
0.3017294206696245;0.04893889461062206
0.8554083603855325;0.6300129459876322
0.8815826849439102;0.13899781261261818
0.41463334053487516;0.38063799016099925
0.19908485760426037;0.7769870062418043
0.2817658456519663;0.012558237348435619
0.8346170358640578;0.5341215274780964
0.0672730707582823;0.9032554210579756
0.11897573541385514;0.9043144516303337
0.934781983105819;0.07675096439387592
0.9738242435610945;0.030612711716501425
0.9452214755839623;0.06590523686152645
0.09024434909059531;0.9265176723859809
0.3016477155252296;0.962478047607758
0.8467486926216063;0.7773696623214534
0.9844320677928842;0.017262873398720024
0.4059813774542707;0.6001391422499878
0.25495834991863353;0.6770855651336334
0.20691458458849218;0.8260862485749729
0.46977025864171634;0.5648279852193936
0.4358172160708491;0.7240772179243447
0.4419622546558589;0.7277650251430716
0.29747837045105113;0.737642900502115
0.1695916785198336;0.7658580674104126
0.42695352331207653;0.1941248553473306
0.4717109786924439;0.24325651792937666
0.2748987496644051;0.0
0.09992883793441586;0.8466663687923337
0.3528887627491299;0.16619937462040277
0.8467486926216063;0.7773696623214534
