x;y;z
0.21741356;0.5766777;0.26560238
0.15905765;0.5476661;0.34430382
0.31652206;0.5721104;0.20179509
0.09783968;0.5907684;0.32876667
0.05150222;0.61677855;0.30655947
0.5751502;0.37062;0.71506596
0.46644455;0.36875895;0.6745478
0.68928576;0.35730872;0.6883078
0.56591064;0.44384956;0.6952734
0.7940212;0.26906198;0.55981827
0.75825655;0.40025592;0.62221384
0.7822053;0.1932927;0.4627165
0.73329675;0.46755505;0.70209527
0.90685344;0.46401653;0.4718345
0.7565452;0.51878065;0.6603559
0.6562615;0.26470277;0.57354003
0.50117344;0.6223142;0.54681534
0.6528621;0.47620645;0.73586947
0.5014463;0.24601197;0.49480042
0.4800368;0.2547909;0.5353937
0.8068341;0.14661638;0.4747322
0.4152715;0.4494387;0.6928615
0.4250838;0.52932066;0.66101736
0.37829;0.27518517;0.57153326
0.27444473;0.26030204;0.29740494
0.0;0.65993094;0.2755851
0.0031003042;0.6991652;0.294195
0.012151886;0.64628506;0.32438135
0.7971066;0.41299817;0.39763936
0.9360537;0.54608285;0.4848636
0.9632006;0.51746285;0.3669328
0.9689771;0.43784943;0.49989727
0.7154803;0.3785049;0.10864216
0.6671278;0.25737324;0.18161987
0.6870113;0.42341533;0.033564836
0.7777225;0.48584846;0.12936138
0.30664355;0.0;0.6444603
0.30554184;0.006013128;0.6014476
0.75054044;0.17556238;0.31194353
0.90541244;0.6208596;0.1656744
0.95092756;0.6015349;0.2711072
0.80742526;0.61864305;0.07478416
0.9241094;0.6134912;0.1063756
1.0;0.419181;0.52251923
0.32083154;0.05710675;0.60458136
0.83093923;0.5509875;0.084809646
0.8937323;0.5731964;0.07112431
0.19583824;0.34889066;0.34934178
0.259336;0.31823412;0.3312908
0.19051068;0.41729963;0.37804168
0.9314403;0.64717156;0.33511928
0.42397657;0.10555406;0.57573676
0.34117225;0.10319485;0.56854296
0.5099276;0.17234844;0.56549853
0.29835957;0.10761894;0.5043639
0.33633265;0.17773116;0.59312975
0.7255601;0.12949212;0.27583802
0.72193956;0.24100998;0.29758552
0.795992;0.14086668;0.29008174
0.33295962;0.37729403;0.3057597
0.47789964;0.453799;0.22420485
0.5159514;0.4996103;0.34223756
0.47472242;0.5462333;0.1692767
0.43038264;0.32833585;0.2258776
0.2793381;0.15690006;0.43519017
0.26037273;0.21674466;0.13895991
0.26931825;0.23878342;0.16928914
0.32632414;0.569926;0.52642804
0.30815578;0.48916945;0.22303714
0.6338794;0.49239194;0.37772745
0.40291283;0.6224482;0.51393616
0.774999;0.3169297;0.33664668
0.60287976;0.6860383;0.47857153
0.5417637;0.6199984;0.4890863
0.5884366;0.695067;0.34777814
0.2423267;0.5905212;0.4813828
0.18507051;0.5847266;0.41662815
0.29034126;0.27977845;0.22433917
0.5912303;0.5466938;0.44486198
0.6390843;0.43912965;0.36923948
0.62455815;0.50201553;0.4371299
0.69292104;0.61621946;0.32379586
0.57627606;0.7518621;0.33368254
0.8754747;0.6575816;0.4107442
0.79647666;0.6647702;0.37010765
0.92100614;0.6218103;0.46541432
0.6515582;0.5704577;0.0076500275
0.60472614;0.6136254;0.05537789
0.70538616;0.61471474;0.034883834
0.6627135;0.49479154;0.0
0.4912956;0.6197077;0.1590919
0.40317586;0.55939484;0.7103786
0.1339419;0.40200534;0.40610287
0.3866128;0.67645407;0.53089404
0.7790233;0.5606904;0.6971125
