x;y;z
0.9384232;0.6108128;0.11196013
0.77569216;0.6326204;0.0
0.8353648;0.46711954;0.09537384
0.8162181;0.6495203;0.23360059
0.8324378;0.7731459;0.07696273
0.46058822;0.21677996;0.6076846
0.32419384;0.18963845;0.7243211
0.5068765;0.28374246;0.44719443
0.5391673;0.06171999;0.63867474
0.35836452;0.10361887;0.51365435
0.24935402;0.3466979;0.7721281
0.15105009;0.47693798;0.849282
0.28939086;0.30655956;0.9346914
0.09699707;0.2645636;0.776859
0.0;0.70803714;0.8793684
0.085768275;0.68885005;0.7268216
0.08681308;0.8703811;0.8597405
0.63115424;0.5294241;0.5019833
0.49807107;0.6471221;0.5090088
0.6189693;0.3943445;0.37464988
0.45059037;0.7166632;0.6598643
0.27767;0.7104916;0.6619149
0.24841383;0.616717;0.8240734
0.27670413;0.78289205;0.87441325
0.15740347;0.74825656;1.0
0.10869537;0.19056432;0.91902906
0.6840197;0.5231174;0.17643432
0.78054726;0.45839423;0.32221603
0.7651527;0.30751476;0.46847984
0.7511842;0.15115346;0.36956424
0.75883806;0.07996323;0.541662
0.60079736;0.0;0.48562622
