x;y;z
0.6953323;0.75178295;0.25261578
0.6069764;0.9008671;0.40006125
0.7540005;0.7289226;0.1936255
0.60903543;0.516859;0.2300309
0.78675836;0.7915583;0.23876166
0.70746046;0.6206398;0.1760548
0.6698761;0.5598252;0.524474
0.36687028;0.7555112;0.05028104
0.5360628;0.49486047;0.65608525
0.64787555;0.5403865;0.32665303
0.85686237;0.4883446;0.5549112
0.56689966;0.69712156;0.6800666
0.38547117;0.7906625;0.004899509
0.34909964;0.5954458;0.79824626
0.24564487;0.4555885;0.7664855
0.35501963;0.52222896;0.74143034
0.33135408;0.60261095;0.90042335
0.26276043;0.69532615;0.80477613
0.40019825;0.6423916;0.82278484
0.3308589;0.6035926;0.95588773
0.67485756;0.9105571;0.56228065
0.70604926;0.82715976;0.60889256
0.6473478;0.9372341;0.47626963
0.47846943;0.94820577;0.46228403
0.5090059;0.89279294;0.45980358
0.2887094;0.70477337;0.072687134
0.90665257;0.6036267;0.6508828
0.8551062;0.71848816;0.66440564
0.96398103;0.60295856;0.6149724
0.9586191;0.58733624;0.7075277
0.20963319;0.763551;0.37790036
0.11779875;0.22333187;0.405616
0.2878211;0.35887846;0.7391655
0.8750934;0.7483414;0.7136976
0.030136438;0.52414364;0.40451166
0.034015313;0.41211006;0.43067127
0.08501809;0.64879006;0.38518283
0.21633609;0.86010563;0.35922047
0.14125016;0.76819706;0.36824426
0.25590548;0.56401855;0.44702244
0.11433647;0.8567194;0.526687
0.4718084;0.6222726;0.29982287
0.20253871;0.7632548;0.18838471
0.20769328;0.14832169;0.30216184
0.30064183;0.17075548;0.21502012
0.24786565;0.08640158;0.3553582
1.0;0.57487935;0.73546845
0.15108694;0.81443655;0.7152529
0.19681469;0.7651943;0.7734915
0.1222008;0.84667766;0.6354275
0.7359683;0.28588492;0.53765035
0.7395487;0.22164395;0.5784067
0.31848866;0.23971264;0.61517805
0.31091937;0.2170311;0.7423157
0.74791527;0.11809065;0.39189115
0.3451317;0.33423746;0.5852067
0.67019516;0.7887029;0.67377514
0.09373032;0.3054606;0.46391913
0.53422135;0.18978636;0.6580143
0.24312994;0.1921725;0.6303508
0.5244207;0.22933814;0.85327846
0.8819109;0.8508799;0.38514933
0.5522744;0.1903594;0.77457154
0.42891234;0.2454922;0.8614319
0.8641715;0.8782049;0.47214496
0.8503023;0.8285286;0.29548204
0.51130515;0.5226901;0.14995152
0.41779527;0.5425531;0.06996542
0.339813;0.2770577;0.799966
0.335159;0.4531883;0.4724987
0.15089577;0.78844756;0.13731754
0.11708803;0.80562717;0.113079324
0.7737728;0.04447447;0.37530494
0.7662568;0.14565383;0.49067143
0.7746022;0.20393527;0.30459332
0.36566064;0.10240938;0.512669
0.46053746;0.294463;0.51949877
0.33502606;0.59152925;0.052715942
0.58789855;0.23087497;0.58178735
0.67526746;0.17880072;0.65272486
0.45286247;0.09813248;0.5875915
0.44578958;0.4510761;0.37718546
0.303401;0.4347012;0.43742976
0.8367752;0.36024925;0.5789485
0.6540762;0.50327766;0.16751015
0.8068163;0.8704494;0.55315423
0.3030848;0.06757385;0.43072712
0.3097583;0.55998653;0.0
0.8487468;0.41447508;0.38653812
0.7532955;0.34991857;0.250416
0.2260021;0.9106938;0.34436536
0.065587334;0.18600646;0.3959001
0.30587542;0.15558536;0.16093816
0.55279815;0.33228922;0.15310705
0.78062004;0.0;0.3674565
0.6320845;0.29552695;0.13105184
0.7139851;0.3052106;0.1695361
0.057690535;0.9174026;0.54300463
0.053619232;0.97674507;0.5443068
0.0;0.9264653;0.53439593
