x;y
0.8449748;0.13753113
0.73010665;0.13311432
0.9071501;0.028342051
0.51638126;0.27784583
0.6340951;0.38358292
0.6418552;0.2262052
0.35248235;0.2607252
0.64555365;0.044281084
0.7584021;0.0
0.97679526;0.13073596
0.6538107;0.5485466
0.5863067;0.69636244
0.16618237;0.62960106
0.08138016;0.70743114
0.114168845;0.49558917
0.28345305;0.72830874
0.71911824;0.70535463
0.4584884;0.76419866
0.36517903;0.8509115
0.49509773;0.8912689
0.17188163;0.35742882
0.32997158;0.3726224
0.24525073;0.19362822
0.554849;0.9947604
0.41733706;1.0
0.33262816;0.6171093
0.77348465;0.44477883
0.06069361;0.31854388
0.65618145;0.8056602
0.29098052;0.080925435
0.34441307;0.49387142
0.0;0.51436806
0.17968899;0.056560732
0.741381;0.33760324
