x;y;z
0.18379445;0.6642821;0.53400016
0.19092798;0.62980163;0.49300212
0.5796333;0.022992212;0.67683065
0.6439368;0.061918113;0.66500115
0.5120647;0.0114947995;0.6520365
0.68278754;0.123144515;0.61883724
0.75577813;0.06372831;0.46083832
0.7111448;0.106749535;0.3891574
0.7461929;0.07101418;0.55039895
0.7961409;0.032572288;0.45506144
0.57908624;0.11804224;0.4456077
0.7092123;0.21023855;0.27506778
0.50369734;0.4518968;0.063378416
0.4272678;0.5361322;0.022359218
0.48299095;0.49028793;0.0
0.61410135;0.18110643;0.1769739
0.5010012;0.48273018;0.16145125
0.62894773;0.19950122;0.3279725
0.6886961;0.28100154;0.27453566
0.91909254;0.50096065;0.2837177
0.37235314;0.48133966;0.06296729
0.3251613;0.4449611;0.14758275
0.0;0.6290405;0.5096372
0.02626842;0.6549678;0.4774389
0.5315773;0.8660558;0.27037293
0.5552204;0.8312739;0.32641545
0.49417987;0.84352845;0.18139465
0.72432995;0.73104936;0.452627
0.064643376;0.61033446;0.47460377
0.2440051;0.13017651;0.3202145
0.3355225;0.07487209;0.37065944
0.17398338;0.20737574;0.26631594
0.46883374;0.79011774;0.3935966
0.3774717;0.6787384;0.46964398
0.5148443;0.23502581;0.43136674
0.48612946;0.3527938;0.64627945
0.5264887;0.35896063;0.395314
0.41001898;0.19240172;0.41612503
0.5325892;0.45327225;0.43041503
0.6125263;0.3324416;0.32686603
0.5516333;0.2946523;0.6203497
0.62117;0.37167013;0.72217584
0.43736956;0.34371904;0.6912408
0.4061111;0.48024714;0.6515629
0.5920081;0.75125223;0.14684659
0.69445175;0.752848;0.19271637
0.7058876;0.6707172;0.18253426
0.81165963;0.7167129;0.21085379
0.64475524;0.8112086;0.26006275
0.46336988;0.036594667;0.58730406
0.42272952;0.0;0.60482174
0.45716232;0.03934196;0.4264007
0.55742323;0.42123958;0.5519802
0.4814368;0.8919826;0.16076289
0.98681027;0.47459596;0.4530281
0.9509784;0.516443;0.42524692
0.6240537;0.35539043;0.81148255
0.6275412;0.3532349;0.85164076
0.13607417;0.5098118;0.10014498
0.20297867;0.5854468;0.04733539
0.11743315;0.4250857;0.17482078
0.3472061;0.13524401;0.39608353
0.7149156;0.45541537;0.6517806
0.7956738;0.57324713;0.52322257
0.6825633;0.60508096;0.6472782
0.6766157;0.19345297;0.5854764
0.7664986;0.43998715;0.6889156
0.18590736;0.36352885;0.073107384
0.26102588;0.38623086;0.09225412
0.12664698;0.38248596;0.11367515
0.14568295;0.48099262;0.24022554
0.110553786;0.5501612;0.35095847
0.88674784;0.58237684;0.33336973
0.78043365;0.6493397;0.6183783
0.6892645;0.5504113;0.49737087
0.904973;0.60953027;0.25998425
0.94994044;0.483382;0.2041045
0.94484705;0.42912948;0.2758431
0.83450353;0.51187295;0.22011116
0.99873406;0.51234764;0.2698267
0.6624351;0.6437504;0.69582313
0.8222616;0.69320303;0.65593225
0.53675175;0.5860984;0.5920027
0.701642;0.568243;0.2076096
1.0;0.54882747;0.45101476
0.30223554;0.6395;0.53349066
0.3922059;0.58098704;0.6047064
0.11752017;0.606422;0.43537578
0.082772665;0.3641771;0.078867786
0.2947494;0.6333042;0.024086336
0.06358029;0.5538531;0.33858
0.12717783;0.30945054;0.21680602
0.56673163;0.512488;0.4908515
0.52031887;0.50641495;0.28310427
0.84584576;0.7171414;0.67616177
0.39503333;0.64724225;0.0326391
0.49015433;0.773752;0.11242775
0.48961574;0.034962274;0.30362788
0.5515721;0.09058494;0.20700991
