x;y;z
0.34802204;0.40137163;0.4551709
0.4544397;0.39338192;0.4901769
0.26502565;0.23064199;0.45392597
0.25128347;0.5651096;0.39621958
0.36989775;0.39348757;0.32507733
0.40625215;0.4208637;0.6384947
0.3456041;0.21940054;0.52969766
0.4182197;0.19309328;0.5973893
0.6692829;0.61313426;0.34039798
0.1185531;0.19374792;0.30794966
0.15294491;0.11647465;0.2951424
0.11648706;0.28223437;0.33853123
0.69387954;0.6558893;0.3664583
0.6819618;0.61942536;0.4707573
0.73620844;0.6872571;0.36464766
0.64324737;0.69891685;0.26270676
0.7331173;0.5931014;0.42184713
0.4935556;0.120303474;0.5511339
0.48634532;0.078631446;0.45282984
0.48483226;0.1888807;0.6221325
0.65326643;0.6430373;0.5600403
0.31594554;0.5795017;0.113051616
0.63100165;0.5941376;0.6440298
0.37496397;0.38263425;0.18555896
0.27735025;0.06848081;0.32218686
0.21019691;0.0756717;0.30215383
0.3536128;0.10273269;0.35431463
0.5329008;0.5054002;0.8058629
0.5370155;0.49055997;0.7735568
0.5797837;0.06565411;0.44392514
0.06612775;0.2852515;0.46462566
0.020749863;0.28410694;0.48772708
0.14289512;0.25329095;0.48854014
0.055723846;0.32117912;0.3936975
0.6681238;0.729628;0.21278933
0.69031113;0.7570972;0.18462491
0.74362713;0.49153098;0.4456165
0.6671308;0.48653936;0.5496627
0.79020447;0.3533562;0.30942672
0.6460482;0.5318004;0.70438904
0.61543095;0.5213935;0.6648153
0.47091123;0.41847554;0.71347606
0.4696679;0.3382431;0.71916974
0.54508287;0.4802979;0.722131
0.39173466;0.7242396;0.4254922
0.41037393;0.70357513;0.39191347
0.6345725;0.5685178;0.15275726
0.6084518;0.43145183;0.10480692
0.779217;0.18684743;0.33085528
0.75439745;0.1845595;0.24465975
0.81181794;0.27159017;0.35693866
0.7604689;0.12955868;0.40187666
0.8804906;0.23591031;0.38547853
0.87121505;0.18484943;0.43449652
0.9376543;0.24147816;0.38874206
0.6346023;0.37159327;0.53201324
0.42402706;0.102325596;0.22097693
0.4321305;0.0613545;0.16698359
0.70551616;0.21646054;0.15395221
0.6524418;0.2727621;0.104397565
0.07662824;0.49882713;0.3432161
0.04080112;0.41027072;0.3750736
0.14863546;0.55210274;0.32487798
0.0;0.27741778;0.51372856
0.488668;0.83265865;0.3234924
0.47077036;0.7766422;0.3438291
0.20185474;0.27028492;0.34843943
0.24042356;0.18119432;0.50074816
0.97953755;0.22016008;0.3794886
0.8138514;0.15435208;0.45734605
0.68244666;0.08492786;0.42344588
0.8045154;0.20255801;0.5181489
0.20857587;0.5032763;0.40358397
0.13894431;0.3565613;0.34611866
0.7063681;0.55549824;0.5289181
0.4378122;0.0004892952;0.080273464
0.43650436;0.0;0.11038713
0.55143285;0.76516235;0.29409707
0.435604;0.034362797;0.12780505
0.18861231;0.041582223;0.29424986
0.60905117;0.5677276;0.48557988
0.7415107;0.36274108;0.18264075
0.23699623;0.34567446;0.21234043
0.28158545;0.4092155;0.16377293
0.18948348;0.5261195;0.17616768
0.2430488;0.48528618;0.1409226
0.15270367;0.5494088;0.24298744
0.5436645;0.22737853;0.61252546
0.475671;0.25057366;0.68583375
0.68554443;0.41303152;0.13550478
0.71507245;0.30998102;0.12932695
0.74805593;0.31423196;0.43375242
0.55572295;0.3773045;0.11330218
0.60665333;0.41245422;0.031201174
0.63905305;0.2962753;0.034766085
0.6093867;0.3559937;0.0
0.4338339;0.8055739;0.31422633
0.5970279;0.29460508;0.5769701
0.26994222;0.53507704;0.11117233
0.54460245;0.31494933;0.12090024
0.29524064;0.57996655;0.35542592
0.22161101;0.61834496;0.43072742
0.70631963;0.7680486;0.16271444
1.0;0.25384456;0.38325313
0.4654245;0.82118136;0.37874654
0.20535098;0.64428055;0.45482063
0.22906138;0.15358193;0.5277546
