x;y
0.6823205524237903;0.6392220164184338
0.7403956908926754;0.5634388001182312
0.6919757834482756;0.7827923228072576
0.5790951000353314;0.6123971436275241
0.5316336357713167;0.6743762073325209
0.7401504547767409;0.6328472719009873
0.7913087512750442;0.4851049793409845
0.8938575099104111;0.6671771714929127
1.0282245937691592;0.7025712130590853
0.6213123980861813;0.516130420091816
0.43821901516949274;0.4532375229128025
0.5940550795062765;0.380417865350233
0.46418746637968866;0.37296376507712464
0.5640915595528089;0.26924943163441156
0.731964749232976;0.3212969972423177
0.6611212078135221;0.23575273304595154
0.731350591114052;0.11476449533175494
0.5219901541948823;0.32955164386629865
0.7965679023595051;0.0
0.2929805762704297;0.357480756832418
0.24422169295936066;0.2937711966213167
0.17043453238012957;0.17437344946818983
0.3519364526195669;0.2679541332598871
0.11522342911794556;0.335402831540562
0.12151092543510612;0.4787537380862082
0.12764257497661463;0.22058389063871756
0.3922708043978282;0.5962206035950585
0.3781975309942389;0.723227921574773
0.2877398822039318;0.7318342665666774
0.4328538610789875;0.5445946561322901
0.54749754153172;0.8443021049967663
0.48094093675105276;0.8242021365350592
0.3786907617364154;0.8760107252649163
0.3216991833459433;1.0
0.26509655177060276;0.5474339130158137
0.7618033241488883;0.9051244326515918
