x;y;z
0.5003539813193114;0.4688899451496905;0.4382370235054676
0.5673628873713356;0.42137990663226943;0.5108108931057348
0.4570974894439538;0.5460489344803532;0.3900284778917678
0.5367267128771067;0.43956854748454643;0.6682340121004116
0.7173631233729034;0.406949758801129;0.4821823707006127
0.6346018316140514;0.6787886570335924;0.5889647501002802
0.4852126214733808;0.6118130326518348;0.5407093917919832
0.5861175488144851;0.830369764989388;0.760113024431333
0.7467253602950371;0.7265387292038231;0.5615399886679623
0.7481334276127817;0.5452038256690782;0.5568894712477835
0.9842963723039322;0.8029459388411327;0.627327070242268
0.9769762787563636;0.9634048059637792;0.7048712270689934
0.9099008782648643;0.803877188450035;0.6656227442181191
0.9933396199132905;0.6239084766506492;0.5496838162717026
1.022996606831868;0.9248405772856819;0.7119217541535806
0.8712968426061595;1.0203767290738732;0.7531950413844927
0.9362497394158491;1.0378061042409283;0.784232539846038
0.9244407380602657;0.4783186424706394;0.26830780889612943
0.8372667928220362;0.4835471345313146;0.30293843683228
0.9953766794512989;0.4904673215284843;0.2727141732013311
0.6804866599431065;0.5585924012197873;0.931952592269388
0.692188503428515;0.5748802927742824;0.8221134873304246
0.68634546335657;0.6487122513680751;0.9411653875922407
0.6480283579469716;0.5031321902656936;0.9723327761177886
0.45096149450926365;0.6434445560712956;0.6896543579307862
0.4347446727519857;0.784555151937201;0.9122959349209309
0.4619751302488392;0.774113267744189;0.8970971849356223
0.419386427046553;0.6135907311400245;0.22104473108380757
0.4775999140105347;0.749222456091901;0.42092349347348024
0.49511195690198273;0.7397631373768246;0.4385990187829459
1.004815379620479;0.8818262852711292;0.6777443061902324
0.7917683632641019;0.7614969453814052;0.8264433485939414
0.717605033649224;0.8844762098737973;0.7848099281846069
0.7162971947002928;0.8591977917448456;0.7853533519439919
0.8085162199288557;0.6403537654696592;0.7362648509641053
0.5758552235617169;0.5779407648094513;0.7750175415674424
0.361684357588433;0.6823540089393816;0.21469043728689371
0.5764896963680736;0.6681682006179988;0.22386032275692525
0.31643210639472036;0.6033464012406314;0.09396835497438157
0.5154783536759698;0.7570515142630329;0.6631123304669044
0.6036623700210327;0.6044745025702513;0.7427227080180941
0.5140279836287792;0.7402925300475476;0.8178699273132525
0.25255769950825085;0.5779330713726418;0.0
0.26549532184326935;0.5830961195389701;0.01885898181138109
0.28125331833657335;0.7176552699696629;0.13750027088050273
0.32025673941775995;0.6380987429467979;0.12798485395225787
0.8603545773223461;0.3646839684254502;0.9631672634523827
0.9694575346079595;0.35380580401030565;0.8472652756541844
0.8754359059072135;0.3294799138335229;0.993540476135842
0.7108979672116333;0.4682516090471734;1.0
0.9294672607124461;0.5419525537236363;0.5889438140456518
0.9814017275010832;0.8905972526882747;0.761476022511328
0.46168505912637026;0.698140591441226;0.8886736444951807
0.5448015096848828;0.7515448719909362;0.8977670346527241
0.4753300142919484;0.6991792144290134;0.9701931408990421
0.7264166567416049;0.7173759554937121;0.8127388394395955
0.7059216795794125;0.7552543201885012;0.9108083470388298
0.258320780790082;0.7274787989579615;0.11493636680106938
1.0280817795094805;0.3806457841417075;0.7401042842633387
0.9684944454650527;0.43047850669870347;0.6532006274917392
1.1196877558138245;0.2919016025654506;0.7602956387077852
0.37454848897059817;0.6292467265305713;0.6829439194104393
0.7483971234305982;0.5837116586980217;0.6471589352278093
0.6462234906272509;0.7578199340385017;0.7934952807495347
0.633320025266585;0.9853850208921436;0.7664051868399788
0.6931656187510902;0.7485289097062134;0.6747573057209559
0.5651629600978697;0.5531936012205044;0.9096493581341906
0.9758353074191833;0.5139897339494999;0.5725788675201415
0.8873006650926127;0.45797826051201523;0.5120009257269846
0.49047952980166576;0.5980718826037933;0.97814422925963
1.0435449436532291;0.9129772537003324;0.7860906604290756
0.5745914416893037;0.8113150194653131;0.2826008284890379
0.709088313344479;0.5704665322851028;0.23616670162159425
0.8622987034426574;1.069925392588232;0.8128630755824108
0.8947225480610523;1.0850376229186334;0.7356712089809576
0.49963847410342477;0.9360787002253093;0.9396236548335681
0.5874781845745789;0.9008648123226187;0.4356319538769092
0.774874821504271;1.1284105116711007;0.7982529859143859
0.8370996555046538;1.0446761426969664;0.8339858847263318
0.5297368820323264;0.9651943272296922;0.7846037833747723
0.5184220466690667;0.9062216603649722;0.7869026012141971
0.7372141352339769;0.9204572529313765;0.8618378131603021
0.8422893606807578;1.1334383941291981;0.8001717891200923
0.5689748351870447;0.8323358968517952;0.24487446937378646
0.7561312134743703;0.5540161276753168;0.6383015148793306
1.0701556732475481;0.6216768688436212;0.5138448496363319
0.46973886882076626;0.8754799508891865;0.9794555515869655
1.042769845716849;0.5179235983565483;0.31499432235497526
1.0781503401696364;0.5075504017943387;0.28388525068482473
0.8357739735931787;0.43568453637755916;0.48349718372238376
1.0023863375064173;0.5270448198325439;0.7559289436156663
0.8584894586974502;0.36467121200396097;0.4412697942910893
0.8868396433240945;0.8544465947912021;0.9023483730915123
0.8263105327578611;0.9389731482463307;0.8906927421411867
0.9165205658791916;0.7550793879503513;0.8746851444575515
0.6089300527787185;0.6033941162624881;0.9874881858449301
0.5037706410261867;0.385030074587792;0.6672746376394842
1.1449488791534053;0.26745866030319093;0.7659123783720232
0.9888865043515703;0.6182702491738987;0.8192225168658543
0.5276565621046626;0.4600087755444995;0.8005100574167797
