x;y
0.21300136;0.08608235
0.27930832;0.07754858
0.12822057;0.17809811
0.2833363;0.032198254
0.9639411;0.42463604
0.96748996;0.5738879
0.94846344;0.3784794
0.5980283;0.29442108
0.23993316;0.2161895
0.3158636;0.18104696
0.18432131;0.2436558
0.90698683;0.31217706
0.86215276;0.33901435
0.8619673;0.2407536
0.054671135;0.048196327
0.046664968;0.079443224
0.3538475;0.7652424
0.4236207;0.6953413
0.33869752;0.81760997
0.3006995;0.74406475
0.476591;0.24798156
0.29954642;0.124830864
0.6173824;0.93264985
0.6179348;0.91586715
0.024596937;0.048739567
0.9292028;0.6602366
0.7930151;0.7227669
0.117352836;0.559915
0.15338257;0.58509517
0.07445908;0.580699
0.037433464;0.64749396
0.055452026;0.6348229
0.6872616;0.55418444
0.6398003;0.46754962
0.6947582;0.6062256
0.0;0.2761871
0.013145233;0.26619205
0.5420027;0.017204281
0.59192574;0.034179833
0.49983776;0.048778106
0.7211796;0.44672847
0.69642323;0.4392535
0.8364054;0.80654275
0.83503556;0.77622044
0.683681;0.29435498
0.7509988;0.20165698
0.07336249;0.21835762
0.03619271;0.24764244
0.61989367;0.83539146
0.61919594;0.8845466
0.63636553;0.80434084
0.61770654;0.65617365
0.84565866;0.054141533
0.7922015;0.06772581
0.86617684;0.035591308
0.9939697;0.502033
0.32494587;0.40015116
0.2280265;0.37177858
0.31137353;0.41772395
0.4534887;0.4688335
0.3337022;0.35074994
0.48749396;0.013701048
0.56916624;0.50206053
0.6216449;0.53983396
0.5861675;0.26672393
0.5958091;0.26022315
0.014752544;0.07724886
0.66541696;0.39408645
0.8035905;0.37579063
0.9326495;0.5302984
1.0;0.59315646
0.3566525;0.0
0.9857526;0.3593632
0.91551405;0.46847504
0.88868177;0.22421263
0.862631;0.79309773
0.33097383;0.8501169
0.660253;0.7653456
0.361781;0.2983932
0.40486538;0.23785089
0.66624546;0.09540107
0.6715844;0.12727214
0.4679204;0.31758842
0.44929615;0.40245906
0.76650256;0.66219926
0.81099313;0.6169577
0.50706583;0.43462244
0.4054931;0.5374637
0.45343265;0.19302537
0.19123067;0.6513463
0.25828397;0.7048508
0.48810968;0.73806447
0.7712746;0.24392729
0.7817423;0.1284031
0.44322821;0.63774407
0.4555386;0.7279873
0.19790332;0.5730787
0.1824823;0.46513653
0.07868479;0.11823396
0.82510436;0.6237398
0.8277515;0.5570909
0.503089;0.10849185
0.09422931;0.61626637
0.32684085;0.86674786
