x;y;z
0.35899505;0.80253243;0.49342403
0.8935379;0.6499412;0.7042667
0.30932054;0.8651795;0.47452328
0.27457938;0.6694402;0.5600863
0.37337556;0.8767516;0.42306855
0.25548363;0.7959886;0.5298158
0.4945171;0.669968;0.77532166
0.5206022;0.5780626;0.88990957
0.35559416;0.42695794;0.6701117
0.36279172;0.6820393;0.680553
0.5454275;0.84947383;0.76732236
0.6026433;0.6593797;0.71586126
0.51879585;0.60149854;0.94277346
0.31596053;0.17833014;0.61951137
0.22986995;0.21913323;0.48058715
0.36272717;0.19031556;0.53104097
0.25524175;0.10565848;0.6528929
0.4009624;0.09016918;0.6933232
0.29888242;0.19862711;0.68374586
0.21604076;0.07518854;0.672693
0.8528273;0.7625269;0.6538803
0.7622193;0.7560751;0.6306045
0.9082509;0.7229517;0.686739
0.9236469;0.5385865;0.7221658
0.869325;0.5603376;0.6978513
0.5390195;0.4618434;0.9077824
0.6545174;0.92198443;0.76554054
0.7341867;0.88155496;0.7059061
0.63641965;0.98317057;0.7418867
0.6667764;0.96460706;0.8272167
0.8151549;0.2780577;0.6653551
0.14339611;0.2445935;0.39902267
0.33240473;0.31151602;0.38190958
0.77879614;0.92291415;0.70412576
0.8332428;0.16505502;0.4522076
0.790347;0.16189282;0.36367533
0.8407303;0.20226151;0.55838156
0.9139717;0.26633266;0.69177246
0.80720013;0.26865995;0.7263316
0.63733506;0.25438103;0.42025858
0.7656449;0.10692891;0.74429995
0.78261054;0.37730023;0.58258283
0.7180283;0.34616536;0.8519268
0.080381766;0.3337037;0.34596747
0.05229787;0.45299593;0.3984639
0.12553672;0.31211847;0.25777152
0.67043835;1.0;0.8614696
0.57768494;0.03437126;0.7489298
0.48880517;0.045721088;0.73008096
0.6694379;0.05075128;0.7549048
0.8393787;0.48572552;0.37846658
0.80006963;0.5355859;0.28862783
0.6072175;0.35773072;0.24703479
0.48820475;0.44235677;0.22789499
0.73955953;0.42903355;0.09428778
0.4272773;0.28806373;0.3534512
0.753213;0.692445;0.5382061
0.70035535;0.21061416;0.28342396
0.60565645;0.51564026;0.26079413
0.6195559;0.31480506;0.18594079
0.49667466;0.7417291;0.2429566
0.5178435;0.83924526;0.3104865
0.552908;0.66498184;0.2206245
0.4245966;0.6556421;0.23677665
0.60354584;0.86540854;0.37993369
0.44412193;0.8797342;0.3561084
0.30645904;0.5116371;0.71169484
0.3456628;0.46674523;0.82099307
0.3866827;0.5205455;0.2887254
0.5004052;0.22758807;0.3773849
0.72516775;0.3492701;0.925656
0.7409501;0.34605846;0.965919
0.7883682;0.4081136;0.034200516
0.8049546;0.48696163;0.1664924
0.69317836;0.48362944;0.040369745
0.31637993;0.28819272;0.20809415
0.49626887;0.37809142;0.45737767
0.4313626;0.437184;0.87341154
0.6745569;0.5027608;0.3340532
0.72310627;0.56893396;0.24897859
0.37196124;0.33379447;0.1522323
0.3342867;0.5532217;0.3998752
0.497503;0.16329855;0.35343122
0.830948;0.62431276;0.33210942
0.23397125;0.6724488;0.62281287
0.71536094;0.83338416;0.51567125
0.21060973;0.29408693;0.20487255
0.39968628;0.41506395;0.92652696
0.44767404;0.8650079;0.73999786
0.16409868;0.7124656;0.54267776
0.96618974;0.26691023;0.6982892
0.09854908;0.19819872;0.39343533
0.0;0.4510742;0.38659355
0.089010365;0.5661852;0.46750897
0.8106855;0.3912142;0.0
0.048849728;0.6306611;0.48746446
0.07431476;0.69540846;0.5184633
0.80102533;0.040634613;0.7763548
0.8269483;0.024994278;0.8252319
0.83831865;0.0;0.75944203
