x;y;z
0.8914963077448124;0.43031071108582875;0.1759578471773645
0.9665738446506563;0.43963812114795836;0.15429023709935832
0.8270452488940692;0.44084093501531635;0.19475172137389193
0.8308601024208645;0.4047342241405325;0.19329182250694357
1.0;0.4438676436309004;0.1446878574981734
0.2643435351740553;0.43975805649379135;0.2914748279280445
0.18011965397251165;0.449640430100297;0.40849204404220163
0.39342451502674786;0.40901303875795664;0.29804325163599715
0.26026510862062485;0.4154470142829741;0.1797083436491056
0.2367754536849345;0.48023615549175064;0.27573035376701854
0.1364979355296025;0.44866082910172433;0.4910055560661897
0.2157980713699705;0.3681875950811493;0.6029708522745716
0.1147100213572777;0.4895223835634717;0.5091486346082115
0.034549738687309026;0.4880949600902859;0.49426313427448576
0.28648122759363015;0.2838171417716393;0.8121490828484534
0.2859553282650233;0.30574905991803514;0.7484178114126853
0.27675562913976887;0.24431764625306956;0.8403062796799537
0.45471334584273243;0.36090137647189113;0.3765623855037298
0.4298747622702632;0.3423295351713943;0.4498056071419542
0.47458241556912395;0.3836766055076197;0.29178139658029456
0.3953333250876461;0.3269961129568221;0.5222190051011976
0.3454228900965825;0.3172615565443523;0.5945166229296589
0.2787311775238505;0.31365112155443686;0.6675996559740096
0.26299311318946567;0.234231662973119;0.7561075698065338
0.2640381437250693;0.21722069410281725;0.8107128642077399
0.0;0.5023495122549655;0.49553830143735406
0.7716863193989645;0.41614817689066264;0.21042121535176542
0.6437618375281581;0.40180966708802424;0.24653906819948235
0.42815585819433016;0.36442162164217123;0.18259604916018704
0.38486499974090205;0.36292995189956556;0.13066294170037432
0.3310984310569803;0.37414288916639193;0.10827566596399538
0.2832233564154217;0.39487466707972907;0.1272434871389779
