x;y
0.79340965;0.087805524
0.8337073;0.12998274
0.32189918;0.34981245
0.87476534;0.1798149
0.9137451;0.22907154
0.8337722;0.20406514
0.9052861;0.16043313
0.4200607;0.7902336
0.16105261;0.7514642
0.48029792;0.7728601
0.3802283;0.8157691
0.39405158;0.6687163
0.44011304;0.85537684
0.929519;0.2870601
0.92282456;0.34851572
0.113922395;0.6865069
0.20268592;0.6730871
0.084835894;0.72825456
0.11064034;0.6234114
0.038566727;0.6588685
1.0;0.7372925
0.96523803;0.74814767
0.9195416;0.81235194
0.8677942;0.8144345
0.81864285;0.88434523
0.2420472;0.71849734
0.2762738;0.78491193
0.1996997;0.4274412
0.0;0.61004025
0.0050094416;0.666767
0.5677503;0.6756753
0.5301461;0.73364913
0.6095956;0.60371315
0.577546;0.68663937
0.4174064;0.13342452
0.3405937;0.13840503
0.48131153;0.09021407
0.5911508;0.2326946
0.41220966;0.08204419
0.5487012;0.103217445
0.87436074;0.84340686
0.23376241;0.20383893
0.21120435;0.17601293
0.29884923;0.18079294
0.22706525;0.284112
0.21734658;0.356076
0.49320808;0.04054382
0.3897234;0.33853078
0.18215661;0.26731598
0.37932414;0.25599727
0.1192201;0.5478254
0.67258614;0.2742835
0.45798913;0.2510543
0.7692646;0.21001709
0.79144025;0.16040093
0.452335;0.3986697
0.50795776;0.47605824
0.5172626;0.29040855
0.5734876;0.3570472
0.56512374;0.26624143
0.37650928;0.42203996
0.42724457;0.5727268
0.37781194;0.61517274
0.47099128;0.52522427
0.29629394;0.6140515
0.276155;0.60860825
0.3031378;0.5368149
0.86344725;0.6456468
0.78404224;0.7002703
0.8912683;0.41578913
0.9205795;0.6319479
0.8223073;0.7704973
0.7882171;0.602729
0.7192558;0.5165406
0.7835112;0.58990335
0.87102133;0.5509782
0.76902556;0.4465385
0.85724014;0.47087044
0.6790489;0.46175945
0.5875882;0.4857563
0.5571423;0.0
0.54598963;0.030790247
0.94986457;0.6364534
0.99438787;0.7762034
0.42838168;0.31624916
0.32085496;0.8175832
0.070036195;0.7574332
0.17284398;0.36090282
0.24864772;0.37641805
0.60224926;0.46265694
0.6109591;0.44644183
0.6862943;0.76650196
0.7310147;0.743131
0.5504338;0.208375
0.44542354;0.8843407
