x;y
0.9055544;0.35050532
0.8882572;0.39114484
0.42353272;0.09494107
0.4629045;0.057534635
0.43529528;0.14876355
0.9335568;0.37171176
0.9641963;0.4461245
0.80850226;0.3785125
0.6977087;0.38304582
0.8940389;0.44803354
0.37910396;0.39037567
0.38318834;0.46828774
0.3745754;0.31985724
0.4378527;0.02947305
0.5106024;0.08128429
0.2585267;0.7036298
0.26562622;0.6552699
0.24723321;0.73397297
0.32213545;0.5614859
0.5338883;0.47181714
0.3340737;0.47588322
0.20779637;0.41435638
0.34379324;0.56111646
0.23679082;0.7976172
0.41674215;0.5937249
0.25233728;0.6135922
0.8267925;0.6360028
0.9022961;0.5982802
0.8108501;0.7232226
0.76892984;0.5940912
0.14508933;0.45677596
0.1969507;0.36894754
0.23937012;0.32537112
0.027160868;0.6709573
0.061793976;0.64615816
0.61816806;0.87022114
0.6674404;0.8240943
0.53763616;0.8710279
0.6583339;0.89734715
0.47214058;0.195607
0.509731;0.1618952
1.0;0.44767207
0.93874204;0.76812863
0.9210518;0.7485873
0.6197192;0.48361483
0.6096024;0.21723701
0.7104215;0.76342654
0.4519375;0.8404194
0.37067774;0.882538
0.4585311;0.8733865
0.42236543;0.7873784
0.20967923;0.3225624
0.08463221;0.6860884
0.031386144;0.63546693
0.11269764;0.6102995
0.53214866;0.22334158
0.54143995;0.29033664
0.733148;0.5345032
0.28819352;0.87425613
0.54112387;0.40451738
0.20573394;0.61173123
0.69549793;0.7246997
0.14512557;0.6922194
0.38767263;0.7138509
0.3658288;0.7128569
0.54464924;0.06870684
0.21095207;0.8275163
0.078291774;0.42336527
0.5448308;0.3485463
0.8020305;0.5235022
0.5279495;0.025300715
0.16826521;0.76698864
0.88714206;0.71423274
0.9066262;0.6422728
0.037595134;0.40184554
0.014553456;0.37760973
0.014163807;0.4187506
0.9473847;0.6486295
0.959595;0.5395454
0.2988915;0.91202563
0.0;0.36300197
0.6366698;0.7344256
0.72584724;0.79102457
0.7443051;0.60012275
0.5650151;0.6865985
0.8024686;0.32406232
0.800269;0.29885316
0.7968822;0.44449943
0.8228458;0.52459955
0.3876877;0.19253159
0.3737935;0.25403154
0.54589945;0.0
0.8179686;0.7570421
0.542929;0.15585537
0.26508275;0.9079515
