x;y
0.88249785;0.15746279
0.80508393;0.22167532
0.70713097;0.2945049
0.6486674;0.09239935
0.62942016;0.41374993
0.5042679;0.28067756
0.6072615;0.22363536
0.90625304;0.39747468
0.7702704;0.41005808
0.37964034;0.24237867
0.23856944;0.54671925
0.44309184;0.12811215
0.30331594;0.32968995
0.29283705;0.1339396
0.50335413;0.019540647
0.37571445;0.0
0.123749614;0.53594416
0.03067316;0.4931391
0.0;0.58165175
0.8358989;0.7860353
0.8024861;0.67700285
0.9410284;0.6990152
0.69224083;0.825552
0.95197487;0.56288934
0.580888;0.75275403
0.7494884;0.5689287
0.412053;0.58572793
0.3700933;0.44588694
0.44872442;0.7196227
0.34762147;0.8487123
0.4795134;0.8523962
0.33265454;0.72048104
0.5366293;0.6291958
0.39973998;0.9494173
0.5007815;1.0
0.5926672;0.5080286
0.26315236;0.022043621
