x;y
0.1315356;0.8523908
0.042944547;0.8932962
0.1397856;0.73578775
0.24221145;0.64132977
0.032577425;0.7349473
0.35858715;0.39948094
0.3434332;0.56908613
0.35892624;0.2645569
0.30159536;0.74600184
0.8486461;0.46760726
0.18285051;0.50684613
0.43869394;0.673988
0.54239583;0.6742831
0.95746815;0.4172176
0.7576203;0.52817696
0.22647607;0.34023702
0.10066746;0.4419994
0.5124021;0.8452851
0.597008;0.9406627
0.6312519;0.7588431
0.65907377;0.58455384
1.0;0.5419394
0.8995508;0.29363158
0.7179826;0.87769127
0.18597753;0.23283716
0.0;0.42372912
0.49612927;0.50072676
0.96795887;0.6662386
0.7351439;0.72548497
0.60033697;0.3971778
0.86718285;0.7485243
0.7886375;0.22546287
0.49369675;0.21314271
0.71457255;0.1463595
0.6096515;0.2250537
0.579949;0.09792613
0.57762456;0.0
