x;y
0.36790222;0.13823105
0.2750875;0.1646675
0.46226358;0.16217898
0.25779697;0.108798824
0.23856287;0.06949086
0.46368217;0.58251256
0.34976447;0.5424024
0.6232175;0.72107047
0.523049;0.5581207
0.63973796;0.65453064
0.6304125;0.7547677
0.61581343;0.5539444
0.6382477;0.79936713
0.8357741;0.7272073
0.6175632;0.8405492
0.57025105;0.73026425
0.49417266;0.78315055
0.5377938;0.62270826
0.22220871;0.77594715
0.23693097;0.7449109
0.6327422;0.5678447
0.38835916;0.50595975
0.44822758;0.47402257
0.23547913;0.5929196
0.25247684;0.41638324
0.21277095;0.018414654
0.2165389;0.0
0.22668576;0.03975731
0.77871335;0.7086177
0.87099576;0.676784
0.93077356;0.6907818
0.86127406;0.7756762
0.7697769;0.34346592
0.6760312;0.38918546
0.78379494;0.27721313
0.8453987;0.35690188
0.0;0.63822955
0.0195512;0.63437915
0.64621925;0.47776508
0.9905108;0.39599705
0.98811543;0.49534824
0.931451;0.27206504
1.0;0.3525814
0.86757207;0.8018449
0.05373576;0.6279063
0.9196435;0.31982422
0.9707089;0.32527047
0.24900012;0.32332268
0.28578842;0.3708978
0.21006086;0.28849718
0.9505223;0.53346986
0.12341957;0.67975634
0.101013415;0.6187917
0.18239805;0.72208357
0.098388955;0.55974555
0.15758121;0.607828
0.6818459;0.4860553
0.59675276;0.43407115
0.65742004;0.45631394
0.37381017;0.34127906
0.5206953;0.29672536
0.3666725;0.76487064
0.55111074;0.21743655
0.48858026;0.34135848
0.131842;0.5025013
0.10179655;0.34643403
0.12656838;0.3501481
0.3922294;0.39633265
0.43258703;0.21980637
0.3341899;0.8259995
0.4193652;0.7291824
0.7548007;0.65245014
0.55129427;0.8676895
0.4708858;0.84841245
0.62797725;0.2643082
0.33717644;0.251804
0.30294177;0.19476086
0.18663068;0.3556767
0.39539126;0.8739049
0.3003806;0.861101
0.35824636;0.88414145
0.82308424;0.42743346
0.6459279;0.24023448
0.8834162;0.5478172
0.85765326;0.4945782
0.8881344;0.60758615
0.8116933;0.17935874
0.7585404;0.1586755
0.8651213;0.19821481
0.7971461;0.22159493
0.59061205;0.18543565
0.45888785;0.45977622
0.1833817;0.2545047
0.4084684;0.7073239
0.6368075;0.87706655
