x;y
1.0;0.58136123
0.89903706;0.55559474
0.776829;0.5258373
0.9068897;0.34759194
0.6254046;0.51756144
0.66776574;0.35266644
0.77519566;0.40340373
0.810172;0.73313904
0.696267;0.63962024
0.6058968;0.2283479
0.3607917;0.27888057
0.74639726;0.21273111
0.51894385;0.30805838
0.6503265;0.096961066
0.87430847;0.19021705
0.8113673;0.076422304
0.30697688;0.1693715
0.2947692;0.06329963
0.20033255;0.07685146
0.4709091;0.9350989
0.53349704;0.8241634
0.6023064;0.95668244
0.33237135;0.8778694
0.70941883;0.87343735
0.3559806;0.7417901
0.55182236;0.69371516
0.42326212;0.603779
0.45393085;0.45697746
0.27754122;0.643853
0.09007073;0.70707256
0.15354541;0.5902337
0.2155363;0.7592706
0.28471106;0.5193292
0.023857728;0.6009922
0.0;0.48681754
0.09214963;0.4085907
0.722221;0.0
