x;y
0.6444978;0.13162962
0.7676295;0.2154621
0.6742928;0.13162868
0.55473423;0.068183355
0.6518073;0.06470813
0.62969965;0.2031009
0.5895826;0.14456299
0.76046544;0.920894
0.70985854;0.95698863
0.71933705;0.85475606
0.78882664;0.95515025
0.7953451;0.9638826
0.81484973;0.9073533
0.6624862;0.47003692
0.668847;0.48486382
0.13539381;0.24588604
0.16768081;0.2461587
0.20407775;0.16066141
0.19461837;0.13986817
0.22821744;0.19836058
0.82538664;0.4910208
0.84975886;0.48568383
0.77542055;0.5097288
0.47051835;0.050864477
0.81117535;0.81539935
0.81337947;0.72746545
0.5481026;0.8448592
0.75365674;0.5666708
0.54814655;0.90613127
0.59840083;0.5742217
0.35988876;0.6402501
0.79737675;0.66122466
0.54473233;0.5856092
0.6379332;0.6514043
0.6783025;0.5172928
0.5281852;0.46957728
0.7160306;0.7244499
0.6753778;0.72221386
0.5270383;0.58671844
0.6699073;0.020252086
0.67798483;0.0
0.77695113;0.34866318
0.42527065;0.33721516
0.83413476;0.19487967
0.33344918;0.89730716
0.31662413;0.8439824
0.37249273;0.91731447
0.72776365;0.3433127
0.4462678;0.39197657
0.021315789;0.8148799
0.0;0.80147254
0.0039792964;0.8316714
0.055539947;0.81017697
0.16810721;0.46884134
0.2204417;0.47536626
0.13610397;0.48586336
0.38957965;0.037822686
0.40932086;0.06478713
0.19402313;0.25587073
0.14085983;0.3284243
0.59925395;0.9681786
0.5495514;0.99631524
0.75063217;0.58630824
0.48379287;0.71529496
0.19818571;0.76832664
0.17367306;0.7629035
0.3633707;0.7917934
0.5007434;1.0
0.31605166;0.7467431
0.19397455;0.6574431
0.2615509;0.6394587
0.3418148;0.3132186
0.1547995;0.635254
0.799679;0.34495458
0.30736864;0.50177896
0.285666;0.49167374
0.40818658;0.15772307
0.3262082;0.20408379
0.44409418;0.103892334
0.4875767;0.22348711
0.3746344;0.2101573
0.49670142;0.19356741
0.39758238;0.4531146
0.354393;0.52464914
0.9106828;0.6690748
0.8820589;0.6575731
0.40874588;0.697948
0.56007993;0.25113872
0.8322749;0.17596465
0.88158244;0.18112893
0.60271454;0.887794
0.66410226;0.86427915
0.25731438;0.631983
0.47345948;0.01934781
0.27724162;0.46996495
0.43336433;0.6642017
0.28459796;0.82853824
0.91449875;0.17418405
0.10543696;0.7972157
0.10776091;0.8222984
0.9095451;0.646313
0.9389065;0.1714598
0.9545549;0.1705721
0.41928333;0.89975435
0.7038887;0.9950607
