x;y
0.11573974;0.17283113
0.16610987;0.26600784
0.0;0.1746618
0.38122064;0.36748436
0.40976167;0.22453985
0.28132638;0.29233018
0.4446744;0.50538355
0.13531643;0.3747354
0.047277972;0.30595285
0.0485964;0.0714191
0.53115726;0.1313623
0.6799981;0.11537727
0.824543;0.47964147
0.9260874;0.51024586
0.7427947;0.5838401
0.847655;0.3403226
0.62468755;0.0059025213
0.7938293;0.18477519
0.9064211;0.21794266
0.87729317;0.09602414
0.6061917;0.60304713
0.54393584;0.47064453
0.4419144;0.6218988
0.9311833;0.0
1.0;0.1064888
0.736422;0.3536228
0.322939;0.16117999
0.6276451;0.70943546
0.73375624;0.008631294
0.3310878;0.638575
0.63322973;0.4022139
0.811354;0.6654774
0.3640771;0.7382345
0.392675;0.08525668
