x;y;z
0.2746613;0.75330186;0.05556315
0.28301954;0.73143303;0.1221245
0.86154497;0.5556002;0.18766524
0.88448644;0.6196914;0.21866107
0.7937657;0.5282016;0.21238096
0.33806023;0.7415539;0.08660899
0.2868355;0.83545214;0.14040393
0.20691958;0.64208823;0.08834446
0.35737714;0.6627158;0.17976767
0.25295347;0.7547545;0.2104389
0.6005282;0.30743444;0.17935114
0.48764902;0.31342757;0.2505971
0.677282;0.3326668;0.1516661
0.9250392;0.62933207;0.18118145
0.829453;0.6514606;0.26080903
0.3081431;0.06842601;0.48720115
0.31995034;0.07540929;0.41795188
0.31351444;0.13247359;0.50745904
0.46483788;0.29195598;0.4888682
0.3448184;0.42138296;0.22266173
0.45143637;0.24279311;0.21787807
0.61745596;0.27165228;0.49894693
0.4851648;0.31526476;0.5339234
0.33315352;0.22170061;0.5792087
0.46410432;0.4354097;0.5722169
0.33039778;0.1634159;0.38010642
0.18541902;0.8024954;0.3482363
0.17105179;0.8716918;0.2975341
0.23057942;0.8451688;0.45793405
0.09113512;0.73659265;0.32548138
0.587878;0.149248;0.48141673
0.68066984;0.29778877;0.5242746
0.70965415;0.37920094;0.45963117
0.2792734;0.037312247;0.16920315
0.3150649;0.048200585;0.21260907
0.19899152;0.6175329;0.55037326
0.27375227;0.6982625;0.5665764
0.15433864;0.49706712;0.5202959
0.1698792;0.66194475;0.5057532
0.75148565;0.51476556;0.36232844
0.74810255;0.593416;0.2696615
0.30619928;0.88393414;0.1188488
0.12992689;1.0;0.47446597
0.13418329;0.9670707;0.4498842
0.28455588;0.48638082;0.238872
0.61917806;0.67230034;0.3137596
0.34042057;0.75369716;0.53701615
0.1526359;0.38732588;0.47495377
0.16680099;0.32697397;0.5788607
0.09641887;0.39418426;0.48498708
0.13522765;0.30118954;0.42319304
0.72370726;0.3481549;0.5069313
0.35237554;0.10853562;0.1864258
0.337872;0.0062408703;0.18368226
0.3051015;0.06534222;0.28661045
0.6795991;0.5949075;0.2167033
0.59932643;0.56517017;0.17153957
0.056682162;0.71084684;0.25816333
0.23541637;0.26042017;0.6266023
0.4379966;0.47359124;0.16593766
0.34045893;0.23908585;0.28900155
0.4339711;0.7505387;0.49459562
0.3812234;0.19099118;0.23417851
0.13719836;0.1964083;0.36478215
0.18504795;0.21168172;0.38090852
0.835788;0.70749813;0.22388443
0.3456643;0.19479857;0.6303956
0.63427734;0.08236864;0.5020764
0.51951355;0.52197945;0.15350121
0.04801338;0.7908208;0.21899413
0.88178545;0.68593675;0.2953696
0.35113314;0.22649544;0.51109016
0.15395668;0.91580516;0.4213676
0.09810857;0.8972492;0.3197248
0.6723532;0.041130193;0.52460086
0.6943541;0.00017700481;0.49568376
0.6489628;0.002604551;0.5463703
0.061304875;0.9369589;0.30345666
0.24025378;0.8835372;0.23165227
0.19143967;0.23107736;0.66023105
0.73147815;0.0;0.5197432
0.39639977;0.6768038;0.59060633
0.3581107;0.7816029;0.5860627
0.045078035;0.7177963;0.3528061
0.43822876;0.56934303;0.602791
0.18087687;0.60462207;0.03045676
0.17078467;0.58132577;0.0
0.09602287;0.7082465;0.12266687
0.0;0.8021417;0.19114731
0.783416;0.44922706;0.16733098
0.7379916;0.38067412;0.1487197
0.89530665;0.7258337;0.31793323
0.25628513;0.8785384;0.49623173
0.7399651;0.62105596;0.31632674
0.23091376;0.2799862;0.68454343
