x;y;z
0.27046898;0.82246965;0.38415504
0.19699179;0.80050063;0.4245592
0.5133267;0.64499706;0.32859167
0.16966625;0.8649192;0.41657576
0.1611475;0.91792667;0.41532958
0.26166958;0.42027733;0.719154
0.29377276;0.5084488;0.69568795
0.2455959;0.31949103;0.6910326
0.30463034;0.4113311;0.753496
0.35899302;0.29749888;0.7744902
0.21219209;0.24673192;0.66286737
0.41643336;0.3750204;0.78600574
0.16589662;0.2670782;0.73446333
0.25743175;0.081992395;0.52145433
0.1312361;0.26167694;0.66228837
0.3581151;0.34750387;0.28100172
0.054635067;0.4045107;0.5365496
0.20620477;0.3332109;0.7904984
0.15659209;0.38089812;0.20603855
0.18962201;0.3970922;0.24104582
0.4286763;0.37107602;0.8345768
0.23684716;0.5516143;0.6858299
0.18607229;0.5273789;0.64658374
0.20222025;0.5560477;0.27032214
0.36483943;0.6710684;0.5740968
0.15904021;0.97852343;0.38186148
0.13136482;1.0;0.4003023
0.12533893;0.9444147;0.39494488
0.21407662;0.1542724;0.43851912
0.30525038;0.064595394;0.5755727
0.3540333;0.036090005;0.4695708
0.22054754;0.026382899;0.5205271
0.5509888;0.33609042;0.42118144
0.5607096;0.49993467;0.59191006
0.63169116;0.34955883;0.41214746
0.5105463;0.26411414;0.3822891
0.24868394;0.57402354;0.0
0.2841806;0.57607675;0.019603629
0.528003;0.43173304;0.7471743
0.54280615;0.09323257;0.38555047
0.4635963;0.0556662;0.44567078
0.6247321;0.20117155;0.31739238
0.5771146;0.094161354;0.337739
0.19161075;0.0;0.5221254
0.2658009;0.5706168;0.065500185
0.56251895;0.20041405;0.33273232
0.5683688;0.13998894;0.30714855
0.30063042;0.70722646;0.45091978
0.3636887;0.6853047;0.47618976
0.23653619;0.7053059;0.41617584
0.45561567;0.08437993;0.5158733
0.27517888;0.47994235;0.12995133
0.27845708;0.55895597;0.12161077
0.26495683;0.40537193;0.19260325
0.3289225;0.6080876;0.14724213
0.22555338;0.56964123;0.1722911
0.5491329;0.47524172;0.7822352
0.56008863;0.45489174;0.6818447
0.5729684;0.41143325;0.78234804
0.41348374;0.66166013;0.40992284
0.5540616;0.580631;0.47600418
0.07986463;0.43109983;0.3947945
0.5839158;0.5649154;0.40330732
0.5137623;0.5960771;0.5473165
0.37323642;0.6459953;0.22130592
0.46770608;0.7812887;0.62663436
0.4515519;0.7554781;0.6068176
0.120451435;0.5980806;0.54836416
0.4609401;0.6817483;0.34949246
0.15834625;0.30166906;0.3437942
0.048548527;0.49390775;0.49599504
0.5598981;0.38439816;0.65392
0.13959846;0.32172883;0.5673463
0.0921433;0.3598999;0.49699137
0.2884488;0.38213852;0.507141
0.10730937;0.6952332;0.5231301
0.13553485;0.7679251;0.47857064
0.42561987;0.7057576;0.5693897
0.09354719;0.3060663;0.3988645
0.15086338;0.250339;0.30752662
0.08616768;0.28654554;0.34715688
0.35319108;0.28090218;0.43877277
0.3197202;0.40820447;0.4889671
0.4130253;0.14902423;0.57740164
0.39732328;0.20935081;0.5139259
0.3673105;0.092541836;0.5982619
0.67997044;0.35949358;0.3071963
0.64531934;0.41778696;0.29374704
0.6566992;0.29810432;0.2881455
0.67949194;0.35752505;0.36737785
0.56862414;0.5342349;0.34138647
0.14569095;0.55202043;0.6860805
0.20649308;0.69318104;0.37114993
0.0;0.5078366;0.49606514
0.08657133;0.23612809;0.6810991
