x;y
0.176304;0.49795663
0.22711225;0.2927843
0.17678113;0.61552894
0.4140881;0.57678133
0.10953379;0.44239986
0.07267296;0.54743075
0.5500162;0.20959006
0.37916932;0.3946202
0.64481884;0.18797052
0.9221454;0.30176786
1.0;0.2807777
0.7690277;0.10137275
0.84388375;0.344873
0.7840928;0.40309605
0.25828347;0.65476996
0.2782476;0.7283961
0.3308584;0.5909809
0.08608853;0.6351557
0.91719466;0.39763457
0.36789232;0.17878921
0.3370882;0.06532734
0.38266575;0.2756686
0.27975628;0.20757161
0.41313106;0.12605944
0.6514552;0.31259772
0.78172845;0.56777555
0.5963501;0.38208964
0.15741336;0.27063888
0.85088474;0.61398697
0.83077514;0.67324525
0.21933645;0.1516674
0.8214018;0.2540985
0.87502146;0.19852617
0.7388;0.20773458
0.5413628;0.63246405
0.55961734;0.69914395
0.8138564;0.49830055
0.0;0.5699862
0.8188383;0.043554086
0.38204303;0.48453984
0.5108688;0.52569366
0.64042777;0.45427492
0.0499208;0.4090281
0.6271292;0.08769823
0.15256593;0.7033696
0.3297112;0.0
0.61677307;0.021899322
0.53812313;0.3620858
